UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
2717	1351
14	881
0	40
0	400
278	1080
3683	50
0	48
1	2
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	1759
278	1893
55	1916
30	1762
0	1755
0	0
3198	65
2126	694
63	611
5	83
15	1949
21	1853
0	1806
13	876
14	41
0	366
1	44
0	11
0	6
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
542	263
0	269
2	188
2	111
1	63
1	20
1	111
0	1111
1	1070
0	5
0	31
4	28
0	122
0	123
0	122
1	83
0	111
0	84
0	2784
76	1627
3	2096
47	996
30	1784
6	24
1	7
1	962
49	868
0	0
0	0
0	0
5	7
0	4594
2	273
1	182
27	4736
0	6130
0	4877
2	6266
0	4806
0	5924
1	141
0	901
0	31
3	567
1	176
0	442
5	377
6	46
8	370
4	127
0	6
0	398
0	399
0	408
0	324
0	10
0	334
0	3
0	2
0	2
4	3594
0	4067
0	3624
0	0
0	0
0	0
0	0
0	0
3	0
0	0
3	1975
45	3099
587	5609
7	4663
0	694
4	1064
0	707
2	1440
2	13
0	3
4	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	6
18	1545
13	1545
0	5
0	220
0	208
2	153
0	108
3	56
0	2
2	0
18	5007
0	464
24	4924
0	5121
9	735
2	4849
0	4743
0	4149
3	1237
0	0
0	1
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	26
0	1
0	0
0	26
0	12
0	5
0	12
0	1
0	1
0	12
0	13
1	12
1	497
0	416
21	105
1	453
0	267
0	75
1	119
0	122
0	125
3	338
0	233
1	316
6	216
2	13
5	49
0	185
0	144
1	35
0	97
1	118
17	35
0	0
3	0
0	305
10	266
8	164
14	3826
42	29
0	29
1	1417
0	1841
149	1856
6	1128
0	1304
2	333
0	158
14	9
11	1203
0	1361
2	1241
23	1234
1	76
2	45
2	20
6	19
0	1077
16	3093
21	962
388	2954
0	922
178	0
0	837
0	616
0	616
0	616
0	191
4	175
0	0
0	291
1	4
4	70
0	1
0	22
0	0
0	0
0	0
0	0
0	0
0	0
37	408
8	196
0	630
0	843
51	679
1	720
7	869
0	932
1	50
6	237
0	750
0	133
1	313
0	0
140	3196
9	2084
0	2578
1	925
4	2445
0	696
7	1334
2	143
0	2165
0	2151
0	1875
0	401
0	2163
0	2204
0	12
3	2018
26	2028
0	2023
0	422
0	2192
0	1953
0	2001
0	140
0	2020
0	419
44	2208
0	2148
0	688
0	1931
0	87
1	5
0	0
0	7
0	5
0	16
0	7
0	5
0	25
0	13
0	13
0	12
0	19
0	19
0	12
1	8
0	0
37	1494
81	1620
3	487
1	77
1	279
24	145
6	5494
2	6148
0	5711
7	268
0	341
33	5685
251	2087
53	2088
2	1673
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	364
15	784
2	105
8	292
1	181
7	145
3	661
9	235
231	315
106	117
7	313
0	183
13	7
0	5
0	5
0	5
2658	9158
15	9158
5	844
3	15309
19	16603
9	2673
7	151
12	1241
2	4
1	2798
28	98
4	680
11	70
0	2270
0	78
0	2353
0	14896
0	4409
1	4066
15	3250
2	894
3	1811
139	3249
26	2100
214	3786
143	4364
19	567
27	1113
19	357
63	3444
2	0
6	2774
1	2433
133	3410
18	1
1	87
0	2916
0	2916
0	149
1	3391
0	2900
0	491
0	5
0	2
0	491
0	2
0	1147
15	1022
0	135
91	565
18	120
39	3265
52	501
5	2741
1	147
0	87
1	1556
0	175
0	136
0	181
0	160
2	132
27	951
74	434
2771	2019
1	593
24	798
0	517
3	410
1	1094
15	1541
36	3549
4	3350
1	1857
3	3095
0	1884
0	134
0	217
0	1815
1	3308
1	27
3	788
0	938
0	794
9	797
0	912
3	92
6	141
0	436
0	433
0	1061
2	272
0	418
25	573
0	1270
0	1721
6	1692
0	1580
0	1675
1	966
0	45
1	68
1	126
2	60
2	128
0	72
3	936
0	71
8	1037
3	199
3	9
0	383
0	117
0	99
0	43
0	27
0	121
199	7876
14	9268
0	9889
73	7693
1	9482
11	934
231	1597
200	953
0	520
0	999
2	1229
18	446
0	1714
23	1746
53	1516
16	1050
40	4
0	0
0	0
0	0
0	0
0	0
0	1840
211	1226
42	5145
27	5243
184	4629
245	4284
708	5927
2	3598
0	146
255	450
0	34
38	553
4	451
6	535
1	567
39	233
10	53
0	285
2	309
0	283
1	306
0	211
2	202
0	109
0	128
0	40
0	0
4	42
0	368
0	1178
1	0
1	252
673	2536
2	210
12	1574
0	1500
1	1777
4	383
0	335
7	42
0	86
0	0
1	37
0	37
0	37
0	24
0	3
0	3
0	5
0	14
1	5
0	16
0	14
0	16
0	16
0	563
0	466
1	466
0	518
0	539
2	364
0	466
0	466
0	524
0	108
918	39
1	38
0	0
0	0
0	0
0	1
90	1397
3	1172
14	1672
2	1171
1	550
1	342
24	401
15	1414
199	940
66	2284
7	597
16	2859
79	2885
1	215
0	0
0	0
9	586
42	552
5	283
2	532
0	532
76	547
0	51
6	67
4	0
0	0
0	0
0	0
0	0
0	0
0	451
0	918
0	834
0	835
0	859
0	26
1	6
0	50
0	230
0	26
0	840
0	864
0	834
0	900
0	0
0	0
0	0
0	0
0	0
0	0
2403	191
0	191
18	4851
11	2469
13	3502
3	3072
145	3467
144	1938
1221	2077
0	1125
2	1749
0	47
0	294
2	127
0	327
0	333
0	339
0	371
0	339
0	0
170	155
8	81
4	4
4	11471
300	15278
197	13142
54	13299
5	11044
0	11654
8	9671
1	8485
0	7212
83	5509
2	5511
6	5986
2	4334
3	3657
5	5375
8	2405
0	1789
0	740
0	83
21	265
0	804
0	254
0	777
0	932
3	1052
0	302
0	184
12	170
0	121
0	71
0	597
0	327
0	849
2	0
0	249
19	1033
0	398
0	114
1	10
1	35
0	0
7	2
0	0
0	0
1	196
0	338
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	11233
3	14478
11	16437
33	747
122	4672
50	3092
0	11349
3	5001
343	4573
0	86
1	59
1	59
0	3
0	3
0	3
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	315
9	124
0	215
0	233
0	253
0	315
9	293
4	213
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	14
0	726
0	0
46	756
6	46
12	31
0	1
8	17
10	104
0	16
0	8
0	97
0	92
0	89
5	8
0	91
0	84
0	87
0	91
0	81
0	82
0	88
0	88
0	86
0	70
0	83
0	83
0	84
0	70
0	84
0	81
0	83
0	20
0	75
2	60
0	5
16144	2917
5	115
10	1355
10	708
0	1398
17	766
94	38
0	38
41	0
58	244
0	296
59	243
0	66
0	5
2	1
0	5
0	1
0	1
8	5666
72	5771
1	1364
50	4794
0	5
18	876
21	3135
0	2795
2	600
0	3265
0	3122
5	1002
51	269
0	101
1	179
63	134
0	259
1	280
2	29
57	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4868
272	4205
10	1125
1	1168
7	771
2	811
4	413
0	382
98	344
0	179
0	9
101	7
6	3994
19	3846
103	4794
1	917
7	144
1	386
0	157
10	714
79	888
0	925
8	861
0	938
0	631
0	69
0	139
0	33
4	145
1	192
0	147
1	150
7	93
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	4
0	6
0	6
0	6
0	0
0	6
0	6
0	4
0	6
0	5
0	6
0	6
0	4
0	6
0	4
0	0
0	6
0	6
0	6
0	6
0	4
0	1
0	6
0	5
0	5
0	1
0	5
0	5
0	5
0	6
0	6
1	0
0	6
0	4
0	6
0	6
0	6
0	6
0	3
19	9
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	42
0	38
0	4
0	0
15	65
2	64
2	32
2	7
0	12
0	7
0	4
0	5
0	2
0	4
0	2
0	4
0	3
0	7
0	3
4	1
1	1247
45	2855
66	3703
14	2866
46	2929
86	3255
280	3259
5	2078
21	75
0	75
7	1704
37	194
2	3242
0	23
4	3235
0	1725
5	1747
5	5
0	552
3	462
9	148
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
62	1110
0	1108
1	1118
29	1092
0	976
9	947
0	72
0	64
3	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
32	45
0	0
0	3
0	0
0	29
0	42
0	28
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
0	91
0	68
88	2807
0	1280
4	2904
0	323
0	180
2	25
0	313
0	270
6	638
35	2904
0	0
0	0
0	0
0	0
138	6383
0	2423
1884	7136
28	6567
5	473
0	552
0	488
0	543
0	15
1	73
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1044
0	1094
11	685
6	1021
7	665
0	659
1	919
1	594
121	493
6	332
0	187
4	43
56	333
1	935
10	914
0	791
0	744
0	755
0	857
0	885
0	811
0	817
0	335
45	412
0	139
4	129
13	199
0	65
0	13
1	857
0	0
0	734
0	0
0	731
0	599
40	739
0	734
12	314
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2344
11	3164
57	3218
25	6229
12	6245
1	397
5	178
5	47
304	246
14	8
7	615
0	358
3	250
0	585
12	291
1	88
15	316
1	525
4	60
9	81
0	64
0	324
2	322
27	122
0	181
0	19
5	261
6	248
17	1996
0	1960
0	1930
2	985
8	896
0	952
0	550
27	620
14	175
20	185
16	46
2	608
13	597
0	11361
1	11501
39	12067
5	10616
6	122
9	74
0	150
27	1521
1357	6827
3	1623
15	571
1	1216
2	3125
0	2769
7	2403
39	229
4	1499
19	1489
1	1
1	2075
1	2380
0	2991
0	2328
0	1882
1	680
0	1846
1	1107
18	2131
18	1902
24	687
4	320
1	9
10	838
1	8
2	10
11	823
0	123
2	210
0	24
0	75
6	54
10	478
0	154
0	210
3	205
1	200
5	420
0	57
3	25
1	149
148	1569
4	551
5	1571
3	891
2	1520
3	1240
1	22
18	1401
58	1897
2	2015
8	375
3	462
0	519
3	388
8	20
1	278
2	293
0	11
0	63
9	67
11	7842
13	8572
0	3340
0	3342
0	8558
8	7432
3	7886
1	2805
12	8238
0	605
0	2138
51	266
71	8433
68	8570
0	117
0	8557
1	8457
0	79
0	12
2	8239
1	678
19	699
2	2403
4	425
2	823
0	416
0	8
0	14
0	14
0	8
0	14
1	14
0	14
0	14
0	14
0	8
0	14
0	1
0	6
0	0
0	6
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
2	0
1	47
1	35
2	21
1	15
2	29
0	47
0	36
0	4
0	33
0	16
0	471
1	984
19	1815
44	1203
0	626
21	983
9	3011
3	3575
0	685
2	325
3	100
1	832
0	753
4	40
2	155
0	0
0	0
0	0
15	290
6	306
728	1188
5	1192
11	1073
6	1175
8	1157
0	1082
17	718
7	916
1	846
0	867
1	862
0	851
1	246
0	186
30	206
0	1064
0	797
3	1201
4	1218
0	78
25	393
78	533
1	710
0	491
0	327
0	486
3	273
2	63
0	239
3	1297
0	360
0	1442
2	4365
0	4401
0	4359
0	749
0	178
14	4179
0	257
110	2186
0	1963
0	1810
0	1044
0	1000
0	1449
0	1213
1	1268
26	988
0	125
3	472
3	738
2	418
0	95
1	3022
0	3028
0	2363
0	297
0	2799
0	2388
0	2393
0	1280
1	2821
21	776
9	811
0	1060
0	1837
0	2834
0	3016
0	1650
2	2614
0	2756
1	2973
7	3167
5	263
1	635
0	2414
0	657
3	2866
11	33
3	2559
3	594
7	21490
0	5724
3	723
0	5855
1	5506
351	17625
0	21107
927	16282
1	680
0	13887
2	2658
26	131
34	99
0	1088
0	883
0	684
0	756
0	1329
45	2848
0	1600
15	913
0	1743
28	88
255	199
8	4298
0	3731
36	3572
17	2997
0	3518
0	3731
3	2233
1	80
0	1875
3	2178
0	4279
12	72
4	90
1	1340
0	1338
1	1021
1	815
0	205
12	4400
48	4483
2	4429
2	251
1	154
2	3
6	31
2	0
6	564
0	514
0	514
0	514
2	515
0	528
1	535
0	514
0	514
0	514
3	89
0	18
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15573
0	7761
0	14485
0	16139
0	18208
22	17916
0	15317
3	9008
0	14173
0	13447
0	2037
13	11731
2	7220
3	1439
10	1971
3	4515
0	1406
0	88
0	594
0	36
25	619
252	1352
2	1432
0	888
3	399
0	0
0	2588
0	2589
0	2589
0	76
3	95
10	676
1	338
32	934
1	868
19	783
12	880
0	170
0	160
2	147
39	2906
1	2815
13	2813
2	230
0	2946
19	387
2	2670
159	17885
42	7152
8	19377
24	20666
1	18759
0	1039
2	994
0	6635
7	4496
16	4361
17	1990
1	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	26
1	26
0	26
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
74	0
0	0
0	0
0	1
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
3866	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
2	0
229	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
6	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
18	60
16	22
121	47
7	72
18	28
0	1
7	1
8	0
3	90
9	90
0	0
0	0
0	0
0	0
59	18
3	18
0	15
0	0
0	0
46	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
